sentence id,sentence,PLL score,nr. of tokens
tensor(1342),The girl was spanked by the au pair.,-29.221969604492188,12
tensor(1343),The au pair was spanked by the girl.,-32.40175247192383,12
tensor(1344),The TV station head promoted the newsagent.,-45.06342124938965,12
tensor(1345),The newsagent promoted the TV station head.,-45.04311990737915,12
tensor(1346),The newsagent was promoted by the TV station head.,-40.723297119140625,14
tensor(1347),The TV station head was promoted by the newsagent.,-48.066072940826416,14
tensor(1348),The policewoman handcuffed the offender.,-37.703593730926514,12
tensor(1349),The offender handcuffed the policewoman.,-40.476415157318115,12
tensor(1350),The offender was handcuffed by the policewoman.,-42.84227895736694,14
tensor(1351),The policewoman was handcuffed by the offender.,-44.58129167556763,14
tensor(1352),The anthropologist studied the tribesman.,-27.395401000976562,9
tensor(1353),The tribesman studied the anthropologist.,-30.026004314422607,9
tensor(1354),The tribesman was studied by the anthropologist.,-26.11433744430542,11
tensor(1355),The anthropologist was studied by the tribesman.,-33.29052686691284,11
tensor(1356),The police chief rewarded the firefighter.,-24.561779022216797,10
tensor(1357),The firefighter rewarded the police chief.,-29.122451782226562,10
tensor(1358),The firefighter was rewarded by the police chief.,-23.709190845489502,12
tensor(1359),The police chief was rewarded by the firefighter.,-32.210267066955566,12
tensor(1360),The miscreant kidnapped the beneficiary.,-49.76502990722656,14
tensor(1361),The beneficiary kidnapped the miscreant.,-52.87801218032837,14
tensor(1362),The beneficiary was kidnapped by the miscreant.,-46.35292434692383,16
tensor(1363),The miscreant was kidnapped by the beneficiary.,-46.06017065048218,16
tensor(1364),The social worker comforted the abused woman.,-22.192792892456055,11
tensor(1365),The abused woman comforted the social worker.,-26.168540000915527,11
tensor(1366),The abused woman was comforted by the social worker.,-23.58902406692505,13
tensor(1367),The social worker was comforted by the abused woman.,-22.59488010406494,13
tensor(1368),The neuroscientist overwhelmed the lab assistant.,-48.38352346420288,14
tensor(1369),The lab assistant overwhelmed the neuroscientist.,-52.164886474609375,14
tensor(1370),The lab assistant was overwhelmed by the neuroscientist.,-46.946353912353516,16
tensor(1371),The neuroscientist was overwhelmed by the lab assistant.,-47.299365520477295,16
tensor(1372),The warmonger terrorized the gunsmith.,-53.02780342102051,12
tensor(1373),The gunsmith terrorized the warmonger.,-50.64373016357422,12
tensor(1374),The gunsmith was terrorized by the warmonger.,-55.29909610748291,14
tensor(1375),The warmonger was terrorized by the gunsmith.,-54.09593200683594,14
tensor(1376),The conductor tolerated the violinist.,-28.729439735412598,9
tensor(1377),The violinist tolerated the conductor.,-30.647457599639893,9
tensor(1378),The violinist was tolerated by the conductor.,-29.662189960479736,11
tensor(1379),The conductor was tolerated by the violinist.,-33.24094200134277,11
tensor(1380),The pitcher signaled the hitter.,-15.211620807647705,8
tensor(1381),The hitter signaled the pitcher.,-20.079075813293457,8
tensor(1382),The hitter was signaled by the pitcher.,-18.603960037231445,10
tensor(1383),The pitcher was signaled by the hitter.,-21.543455123901367,10
tensor(1384),The quarterback kissed the cheerleader.,-23.21095848083496,9
tensor(1385),The cheerleader kissed the quarterback.,-24.91466188430786,9
tensor(1386),The cheerleader was kissed by the quarterback.,-24.45193910598755,11
tensor(1387),The quarterback was kissed by the cheerleader.,-24.76938247680664,11
tensor(1388),The camper startled the bear.,-28.18040370941162,9
tensor(1389),The bear startled the camper.,-25.833683013916016,9
tensor(1390),The bear was startled by the camper.,-27.036806106567383,11
tensor(1391),The camper was startled by the bear.,-26.344345092773438,11
tensor(1392),The admiral accompanied the lieutenant.,-18.943273544311523,8
tensor(1393),The lieutenant accompanied the admiral.,-18.058879375457764,8
tensor(1394),The lieutenant was accompanied by the admiral.,-16.766465187072754,10
tensor(1395),The admiral was accompanied by the lieutenant.,-15.078274726867676,10
tensor(1396),The tenor loved the soprano.,-22.792150497436523,8
tensor(1397),The soprano loved the tenor.,-22.826946258544922,8
tensor(1398),The soprano was loved by the tenor.,-27.583317279815674,10
tensor(1399),The tenor was loved by the soprano.,-27.918374061584473,10
tensor(1400),The photographer paid the barrister.,-28.11013889312744,8
tensor(1401),The barrister paid the photographer.,-24.3997163772583,8
tensor(1402),The barrister was paid by the photographer.,-30.75151252746582,10
tensor(1403),The photographer was paid by the barrister.,-25.24912118911743,10
tensor(1404),The bachelor intrigued the blonde.,-26.81697654724121,8
tensor(1405),The blonde intrigued the bachelor.,-27.205419540405273,8
tensor(1406),The blonde was intrigued by the bachelor.,-21.989846229553223,10
tensor(1407),The bachelor was intrigued by the blonde.,-20.43799066543579,10
tensor(1408),The football player pursued the socialite.,-37.416399002075195,10
tensor(1409),The socialite pursued the football player.,-37.13703727722168,10
tensor(1410),The socialite was pursued by the football player.,-33.356547355651855,12
tensor(1411),The football player was pursued by the socialite.,-30.76389169692993,12
tensor(1412),The neurologist consulted the geneticist.,-36.30964946746826,11
tensor(1413),The geneticist consulted the neurologist.,-36.49788188934326,11
tensor(1414),The geneticist was consulted by the neurologist.,-28.947251319885254,13
tensor(1415),The neurologist was consulted by the geneticist.,-29.836426734924316,13
tensor(1416),The butcher accused the meatpacker.,-36.53935432434082,10
tensor(1417),The meatpacker accused the butcher.,-34.74826526641846,10
tensor(1418),The meatpacker was accused by the butcher.,-34.43650722503662,12
tensor(1419),The butcher was accused by the meatpacker.,-31.643404006958008,12
tensor(1420),The niece embarrassed the aunt.,-33.08722114562988,8
tensor(1421),The aunt embarrassed the niece.,-30.05286693572998,8
tensor(1422),The aunt was embarrassed by the niece.,-31.596559047698975,10
tensor(1423),The niece was embarrassed by the aunt.,-31.01367950439453,10
tensor(1424),The warlord hailed the mercenary.,-20.25790309906006,8
tensor(1425),The mercenary hailed the warlord.,-23.411497116088867,8
tensor(1426),The mercenary was hailed by the warlord.,-27.493682384490967,10
tensor(1427),The warlord was hailed by the mercenary.,-32.26267766952515,10
tensor(1428),The neighbor snubbed the newcomer.,-32.80037021636963,10
tensor(1429),The newcomer snubbed the neighbor.,-36.32751131057739,10
tensor(1430),The newcomer was snubbed by the neighbor.,-35.470552921295166,12
tensor(1431),The neighbor was snubbed by the newcomer.,-35.31313371658325,12
tensor(1432),The editor overheard the proofreader.,-42.88872003555298,10
tensor(1433),The proofreader overheard the editor.,-44.56943607330322,10
tensor(1434),The proofreader was overheard by the editor.,-35.39414691925049,12
tensor(1435),The editor was overheard by the proofreader.,-38.94808387756348,12
tensor(1436),The communist offended the capitalist.,-32.52801036834717,8
tensor(1437),The capitalist offended the communist.,-33.4373254776001,8
tensor(1438),The capitalist was offended by the communist.,-31.18384885787964,10
tensor(1439),The communist was offended by the capitalist.,-30.49755048751831,10
tensor(1440),The curator misinformed the sculptor.,-36.21810960769653,10
tensor(1441),The sculptor misinformed the curator.,-35.89777708053589,10
tensor(1442),The sculptor was misinformed by the curator.,-35.62016153335571,12
tensor(1443),The curator was misinformed by the sculptor.,-37.196494579315186,12
tensor(1444),The baker mentioned the miller.,-33.275957107543945,10
tensor(1445),The miller mentioned the baker.,-33.228636741638184,10
tensor(1446),The miller was mentioned by the baker.,-33.29487133026123,12
tensor(1447),The baker was mentioned by the miller.,-36.906774044036865,12
tensor(1448),The pollster shamed the statistician.,-46.95546531677246,13
tensor(1449),The statistician shamed the pollster.,-44.672176361083984,13
tensor(1450),The statistician was shamed by the pollster.,-42.02771711349487,15
tensor(1451),The pollster was shamed by the statistician.,-42.799468994140625,15
tensor(1452),The screenwriter emailed the actor.,-24.60164213180542,9
tensor(1453),The actor emailed the screenwriter.,-26.861557006835938,9
tensor(1454),The actor was emailed by the screenwriter.,-35.134389877319336,11
tensor(1455),The screenwriter was emailed by the actor.,-32.820141315460205,11
tensor(1456),The dermatologist contradicted the pathologist.,-47.689697265625,14
tensor(1457),The pathologist contradicted the dermatologist.,-47.057294845581055,14
tensor(1458),The pathologist was contradicted by the dermatologist.,-48.03169822692871,16
tensor(1459),The dermatologist was contradicted by the pathologist.,-48.32763385772705,16
tensor(1460),The sharecropper misled the fieldworker.,-58.72401714324951,15
tensor(1461),The fieldworker misled the sharecropper.,-59.42035961151123,15
tensor(1462),The fieldworker was misled by the sharecropper.,-53.903645038604736,17
tensor(1463),The sharecropper was misled by the fieldworker.,-52.71125555038452,17
tensor(1464),The patriot saluted the veteran.,-26.84426212310791,10
tensor(1465),The veteran saluted the patriot.,-28.056661128997803,10
tensor(1466),The veteran was saluted by the patriot.,-32.62499141693115,12
tensor(1467),The patriot was saluted by the veteran.,-33.486711502075195,12
tensor(1468),The welder visited the milkman.,-37.7763671875,10
tensor(1469),The milkman visited the welder.,-34.29585933685303,10
tensor(1470),The milkman was visited by the welder.,-35.5762243270874,12
tensor(1471),The welder was visited by the milkman.,-34.830899238586426,12
tensor(1472),The teenager mortified the parent.,-39.449299812316895,10
tensor(1473),The parent mortified the teenager.,-40.44904184341431,10
tensor(1474),The parent was mortified by the teenager.,-39.51087713241577,12
tensor(1475),The teenager was mortified by the parent.,-44.34184694290161,12
tensor(1476),The surfer impressed the swimmer.,-33.42364501953125,9
tensor(1477),The swimmer impressed the surfer.,-30.734705924987793,9
tensor(1478),The swimmer was impressed by the surfer.,-27.83128261566162,11
tensor(1479),The surfer was impressed by the swimmer.,-25.15891456604004,11
tensor(1480),The miser antagonized the landlady.,-52.34877872467041,13
tensor(1481),The landlady antagonized the miser.,-49.745853424072266,13
tensor(1482),The landlady was antagonized by the miser.,-49.603182792663574,15
tensor(1483),The miser was antagonized by the landlady.,-52.05007028579712,15
tensor(1484),The infantryman upset the loyalist.,-38.79680252075195,10
tensor(1485),The loyalist upset the infantryman.,-37.34347629547119,10
tensor(1486),The loyalist was upset by the infantryman.,-38.070680141448975,12
tensor(1487),The infantryman was upset by the loyalist.,-38.477210998535156,12
tensor(1488),The florist invoiced the grocer.,-57.688072204589844,15
tensor(1489),The grocer invoiced the florist.,-62.01398277282715,15
tensor(1490),The grocer was invoiced by the florist.,-52.22928428649902,17
tensor(1491),The florist was invoiced by the grocer.,-51.9846568107605,17
tensor(1492),The claims adjuster harassed the retailer.,-44.327624797821045,11
tensor(1493),The retailer harassed the claims adjuster.,-43.59964895248413,11
tensor(1494),The retailer was harassed by the claims adjuster.,-44.66662120819092,13
tensor(1495),The claims adjuster was harassed by the retailer.,-43.078579902648926,13
tensor(1496),The ex-wife punched the girlfriend.,-32.98117637634277,10
tensor(1497),The girlfriend punched the ex-wife.,-30.250981330871582,10
tensor(1498),The girlfriend was punched by the ex-wife.,-25.049641609191895,12
tensor(1499),The ex-wife was punched by the girlfriend.,-25.109599590301514,12
tensor(1500),The defender blamed the goalkeeper.,-25.554105758666992,8
tensor(1501),The goalkeeper blamed the defender.,-25.798339366912842,8
tensor(1502),The goalkeeper was blamed by the defender.,-25.160164833068848,10
tensor(1503),The defender was blamed by the goalkeeper.,-25.98239803314209,10
tensor(1504),The geologist reassured the excavator.,-33.546828269958496,12
tensor(1505),The excavator reassured the geologist.,-33.48147916793823,12
tensor(1506),The excavator was reassured by the geologist.,-34.8261456489563,14
tensor(1507),The geologist was reassured by the excavator.,-32.870617389678955,14
tensor(1508),The physicist nagged the mathematician.,-37.6107234954834,9
tensor(1509),The mathematician nagged the physicist.,-36.3974404335022,9
tensor(1510),The mathematician was nagged by the physicist.,-32.80259323120117,11
tensor(1511),The physicist was nagged by the mathematician.,-32.05809450149536,11
tensor(1512),The employee watched the embezzler.,-41.025901317596436,11
tensor(1513),The embezzler watched the employee.,-42.014601707458496,11
tensor(1514),The embezzler was watched by the employee.,-43.36032199859619,13
tensor(1515),The employee was watched by the embezzler.,-40.309091567993164,13
tensor(1516),The programmer distrusted the volunteer.,-36.14663219451904,11
tensor(1517),The volunteer distrusted the programmer.,-36.238505363464355,11
tensor(1518),The volunteer was distrusted by the programmer.,-38.15112113952637,13
tensor(1519),The programmer was distrusted by the volunteer.,-37.81211471557617,13
tensor(1520),The interviewer befriended the chairman.,-27.104389190673828,9
tensor(1521),The chairman befriended the interviewer.,-28.052169799804688,9
tensor(1522),The chairman was befriended by the interviewer.,-29.965397834777832,11
tensor(1523),The interviewer was befriended by the chairman.,-26.898411750793457,11
tensor(1524),The cinematographer favored the movie star.,-30.787299633026123,9
tensor(1525),The movie star favored the cinematographer.,-30.103557586669922,9
tensor(1526),The movie star was favored by the cinematographer.,-29.959933757781982,11
tensor(1527),The cinematographer was favored by the movie star.,-27.735112190246582,11
tensor(1528),The hockey player aggravated the skater.,-44.50196981430054,12
tensor(1529),The skater aggravated the hockey player.,-41.12700176239014,12
tensor(1530),The skater was aggravated by the hockey player.,-44.353755950927734,14
tensor(1531),The hockey player was aggravated by the skater.,-44.3104453086853,14
tensor(1532),The bricklayer outraged the crane operator.,-35.714322090148926,11
tensor(1533),The crane operator outraged the bricklayer.,-35.40151023864746,11
tensor(1534),The crane operator was outraged by the bricklayer.,-38.546642780303955,13
tensor(1535),The bricklayer was outraged by the crane operator.,-38.562228202819824,13
tensor(1536),The candidate approved the nominee.,-28.01769733428955,8
tensor(1537),The nominee approved the candidate.,-26.94558572769165,8
tensor(1538),The nominee was approved by the candidate.,-24.601183891296387,10
tensor(1539),The candidate was approved by the nominee.,-26.908489227294922,10
tensor(1540),The entomologist disparaged the biologist.,-51.41512680053711,13
tensor(1541),The biologist disparaged the entomologist.,-47.97482395172119,13
tensor(1542),The biologist was disparaged by the entomologist.,-46.872925758361816,15
tensor(1543),The entomologist was disparaged by the biologist.,-45.92752552032471,15
tensor(1544),The hypochondriac hounded the medic.,-61.22674036026001,17
tensor(1545),The medic hounded the hypochondriac.,-64.12524509429932,17
tensor(1546),The medic was hounded by the hypochondriac.,-54.393306732177734,19
tensor(1547),The hypochondriac was hounded by the medic.,-55.8001651763916,19
tensor(1548),The chemist suspected the pharmacist.,-37.542362213134766,11
tensor(1549),The pharmacist suspected the chemist.,-37.450504302978516,11
tensor(1550),The pharmacist was suspected by the chemist.,-34.32919979095459,13
tensor(1551),The chemist was suspected by the pharmacist.,-32.22408390045166,13
tensor(1552),The litigator begged the citizen.,-41.39233875274658,10
tensor(1553),The citizen begged the litigator.,-43.19418525695801,10
tensor(1554),The citizen was begged by the litigator.,-41.69140148162842,12
tensor(1555),The litigator was begged by the citizen.,-41.41043186187744,12
tensor(1556),The plumber devastated the foreman.,-38.25513553619385,10
tensor(1557),The foreman devastated the plumber.,-40.03131103515625,10
tensor(1558),The foreman was devastated by the plumber.,-38.35921764373779,12
tensor(1559),The plumber was devastated by the foreman.,-40.112969398498535,12
tensor(1560),The sergeant identified the sniper.,-16.696268558502197,8
tensor(1561),The sniper identified the sergeant.,-21.835779190063477,8
tensor(1562),The sniper was identified by the sergeant.,-16.818647384643555,10
tensor(1563),The sergeant was identified by the sniper.,-26.10415267944336,10
