sentence id,sentence,PLL score,nr. of tokens
tensor(1343),The au pair was spanked by the girl.,-43.75609588623047,10
tensor(1344),The TV station head promoted the newsagent.,-59.11797332763672,9
tensor(1345),The newsagent promoted the TV station head.,-57.58018112182617,9
tensor(1346),The newsagent was promoted by the TV station head.,-60.86140441894531,11
tensor(1347),The TV station head was promoted by the newsagent.,-60.88908767700195,11
tensor(1348),The policewoman handcuffed the offender.,-38.084407806396484,8
tensor(1349),The offender handcuffed the policewoman.,-39.94884490966797,8
tensor(1350),The offender was handcuffed by the policewoman.,-39.61543273925781,10
tensor(1351),The policewoman was handcuffed by the offender.,-41.24729537963867,10
tensor(1352),The anthropologist studied the tribesman.,-41.21522903442383,8
tensor(1353),The tribesman studied the anthropologist.,-41.57575988769531,8
tensor(1354),The tribesman was studied by the anthropologist.,-44.510169982910156,10
tensor(1355),The anthropologist was studied by the tribesman.,-46.79529571533203,10
tensor(1356),The police chief rewarded the firefighter.,-43.08835220336914,7
tensor(1357),The firefighter rewarded the police chief.,-41.95180130004883,7
tensor(1358),The firefighter was rewarded by the police chief.,-40.50139617919922,9
tensor(1359),The police chief was rewarded by the firefighter.,-46.54110336303711,9
tensor(1360),The miscreant kidnapped the beneficiary.,-43.381195068359375,8
tensor(1361),The beneficiary kidnapped the miscreant.,-49.08115005493164,8
tensor(1362),The beneficiary was kidnapped by the miscreant.,-45.90748596191406,10
tensor(1363),The miscreant was kidnapped by the beneficiary.,-48.254486083984375,10
tensor(1364),The social worker comforted the abused woman.,-40.29877471923828,9
tensor(1365),The abused woman comforted the social worker.,-42.25291442871094,9
tensor(1366),The abused woman was comforted by the social worker.,-42.846717834472656,11
tensor(1367),The social worker was comforted by the abused woman.,-48.015106201171875,11
tensor(1368),The neuroscientist overwhelmed the lab assistant.,-47.143733978271484,9
tensor(1369),The lab assistant overwhelmed the neuroscientist.,-46.72943115234375,9
tensor(1370),The lab assistant was overwhelmed by the neuroscientist.,-48.03583908081055,11
tensor(1371),The neuroscientist was overwhelmed by the lab assistant.,-49.02850341796875,11
tensor(1372),The warmonger terrorized the gunsmith.,-55.9000244140625,10
tensor(1373),The gunsmith terrorized the warmonger.,-53.84571075439453,10
tensor(1374),The gunsmith was terrorized by the warmonger.,-48.11833190917969,12
tensor(1375),The warmonger was terrorized by the gunsmith.,-53.304473876953125,12
tensor(1376),The conductor tolerated the violinist.,-42.51972961425781,7
tensor(1377),The violinist tolerated the conductor.,-42.34906005859375,7
tensor(1378),The violinist was tolerated by the conductor.,-43.83474349975586,9
tensor(1379),The conductor was tolerated by the violinist.,-46.973899841308594,9
tensor(1380),The pitcher signaled the hitter.,-34.50923156738281,6
tensor(1381),The hitter signaled the pitcher.,-35.402915954589844,6
tensor(1382),The hitter was signaled by the pitcher.,-41.58605194091797,8
tensor(1383),The pitcher was signaled by the hitter.,-41.600120544433594,8
tensor(1384),The quarterback kissed the cheerleader.,-36.68898010253906,7
tensor(1385),The cheerleader kissed the quarterback.,-33.05480194091797,7
tensor(1386),The cheerleader was kissed by the quarterback.,-37.65324020385742,9
tensor(1387),The quarterback was kissed by the cheerleader.,-41.327362060546875,9
tensor(1388),The camper startled the bear.,-40.2228889465332,7
tensor(1389),The bear startled the camper.,-37.55084228515625,7
tensor(1390),The bear was startled by the camper.,-39.11708068847656,9
tensor(1391),The camper was startled by the bear.,-37.43473434448242,9
tensor(1392),The admiral accompanied the lieutenant.,-39.79941940307617,7
tensor(1393),The lieutenant accompanied the admiral.,-41.3991584777832,7
tensor(1394),The lieutenant was accompanied by the admiral.,-43.460548400878906,9
tensor(1395),The admiral was accompanied by the lieutenant.,-39.80736541748047,9
tensor(1396),The tenor loved the soprano.,-39.21745681762695,9
tensor(1397),The soprano loved the tenor.,-38.51958084106445,9
tensor(1398),The soprano was loved by the tenor.,-44.0909309387207,11
tensor(1399),The tenor was loved by the soprano.,-43.90970230102539,11
tensor(1400),The photographer paid the barrister.,-43.88267135620117,7
tensor(1401),The barrister paid the photographer.,-40.40782928466797,7
tensor(1402),The barrister was paid by the photographer.,-45.83100128173828,9
tensor(1403),The photographer was paid by the barrister.,-41.665321350097656,9
tensor(1404),The bachelor intrigued the blonde.,-41.84121322631836,6
tensor(1405),The blonde intrigued the bachelor.,-43.952850341796875,6
tensor(1406),The blonde was intrigued by the bachelor.,-42.48682403564453,8
tensor(1407),The bachelor was intrigued by the blonde.,-40.11893844604492,8
tensor(1408),The football player pursued the socialite.,-45.21870803833008,8
tensor(1409),The socialite pursued the football player.,-45.322811126708984,8
tensor(1410),The socialite was pursued by the football player.,-48.58311462402344,10
tensor(1411),The football player was pursued by the socialite.,-46.964027404785156,10
tensor(1412),The neurologist consulted the geneticist.,-36.17106246948242,8
tensor(1413),The geneticist consulted the neurologist.,-43.41220474243164,8
tensor(1414),The geneticist was consulted by the neurologist.,-45.894569396972656,10
tensor(1415),The neurologist was consulted by the geneticist.,-42.61450958251953,10
tensor(1416),The butcher accused the meatpacker.,-48.871543884277344,8
tensor(1417),The meatpacker accused the butcher.,-47.49832534790039,8
tensor(1418),The meatpacker was accused by the butcher.,-45.61854934692383,10
tensor(1419),The butcher was accused by the meatpacker.,-44.09716796875,10
tensor(1420),The niece embarrassed the aunt.,-39.97311019897461,6
tensor(1421),The aunt embarrassed the niece.,-38.31000900268555,6
tensor(1422),The aunt was embarrassed by the niece.,-42.01620101928711,8
tensor(1423),The niece was embarrassed by the aunt.,-43.48009490966797,8
tensor(1424),The warlord hailed the mercenary.,-44.905723571777344,7
tensor(1425),The mercenary hailed the warlord.,-42.37997055053711,7
tensor(1426),The mercenary was hailed by the warlord.,-44.594871520996094,9
tensor(1427),The warlord was hailed by the mercenary.,-45.90386962890625,9
tensor(1428),The neighbor snubbed the newcomer.,-39.83466720581055,8
tensor(1429),The newcomer snubbed the neighbor.,-43.759220123291016,8
tensor(1430),The newcomer was snubbed by the neighbor.,-45.693031311035156,10
tensor(1431),The neighbor was snubbed by the newcomer.,-45.35161590576172,10
tensor(1432),The editor overheard the proofreader.,-45.13579559326172,7
tensor(1433),The proofreader overheard the editor.,-46.60747528076172,7
tensor(1434),The proofreader was overheard by the editor.,-44.310401916503906,9
tensor(1435),The editor was overheard by the proofreader.,-46.25538635253906,9
tensor(1436),The communist offended the capitalist.,-41.50714874267578,6
tensor(1437),The capitalist offended the communist.,-39.622989654541016,6
tensor(1438),The capitalist was offended by the communist.,-41.02245330810547,8
tensor(1439),The communist was offended by the capitalist.,-44.76487731933594,8
tensor(1440),The curator misinformed the sculptor.,-41.71967697143555,8
tensor(1441),The sculptor misinformed the curator.,-42.18545150756836,8
tensor(1442),The sculptor was misinformed by the curator.,-42.432525634765625,10
tensor(1443),The curator was misinformed by the sculptor.,-42.213768005371094,10
tensor(1444),The baker mentioned the miller.,-43.005828857421875,7
tensor(1445),The miller mentioned the baker.,-42.0657958984375,7
tensor(1446),The miller was mentioned by the baker.,-45.421875,9
tensor(1447),The baker was mentioned by the miller.,-44.839599609375,9
tensor(1448),The pollster shamed the statistician.,-46.892982482910156,9
tensor(1449),The statistician shamed the pollster.,-44.726219177246094,9
tensor(1450),The statistician was shamed by the pollster.,-46.32024002075195,11
tensor(1451),The pollster was shamed by the statistician.,-46.3613395690918,11
tensor(1452),The screenwriter emailed the actor.,-37.478946685791016,7
tensor(1453),The actor emailed the screenwriter.,-35.671905517578125,7
tensor(1454),The actor was emailed by the screenwriter.,-40.795440673828125,9
tensor(1455),The screenwriter was emailed by the actor.,-40.93144989013672,9
tensor(1456),The dermatologist contradicted the pathologist.,-42.604331970214844,8
tensor(1457),The pathologist contradicted the dermatologist.,-41.07228469848633,8
tensor(1458),The pathologist was contradicted by the dermatologist.,-42.70286560058594,10
tensor(1459),The dermatologist was contradicted by the pathologist.,-42.74105453491211,10
tensor(1460),The sharecropper misled the fieldworker.,-52.7025032043457,9
tensor(1461),The fieldworker misled the sharecropper.,-50.314231872558594,9
tensor(1462),The fieldworker was misled by the sharecropper.,-53.0386848449707,11
tensor(1463),The sharecropper was misled by the fieldworker.,-51.64209747314453,11
tensor(1464),The patriot saluted the veteran.,-37.55613708496094,7
tensor(1465),The veteran saluted the patriot.,-42.305763244628906,7
tensor(1466),The veteran was saluted by the patriot.,-46.226837158203125,9
tensor(1467),The patriot was saluted by the veteran.,-43.70927047729492,9
tensor(1468),The welder visited the milkman.,-43.373233795166016,8
tensor(1469),The milkman visited the welder.,-41.37021255493164,8
tensor(1470),The milkman was visited by the welder.,-45.05685806274414,10
tensor(1471),The welder was visited by the milkman.,-44.29755783081055,10
tensor(1472),The teenager mortified the parent.,-41.28852844238281,7
tensor(1473),The parent mortified the teenager.,-44.5519905090332,7
tensor(1474),The parent was mortified by the teenager.,-45.061668395996094,9
tensor(1475),The teenager was mortified by the parent.,-43.640663146972656,9
tensor(1476),The surfer impressed the swimmer.,-40.58165740966797,8
tensor(1477),The swimmer impressed the surfer.,-42.102176666259766,8
tensor(1478),The swimmer was impressed by the surfer.,-41.288997650146484,10
tensor(1479),The surfer was impressed by the swimmer.,-40.54962921142578,10
tensor(1480),The miser antagonized the landlady.,-49.523704528808594,9
tensor(1481),The landlady antagonized the miser.,-49.50666809082031,9
tensor(1482),The landlady was antagonized by the miser.,-52.4555778503418,11
tensor(1483),The miser was antagonized by the landlady.,-50.9594612121582,11
tensor(1484),The infantryman upset the loyalist.,-48.38047409057617,8
tensor(1485),The loyalist upset the infantryman.,-49.7572135925293,8
tensor(1486),The loyalist was upset by the infantryman.,-52.48228454589844,10
tensor(1487),The infantryman was upset by the loyalist.,-50.25966262817383,10
tensor(1488),The florist invoiced the grocer.,-47.26783752441406,10
tensor(1489),The grocer invoiced the florist.,-48.30281066894531,10
tensor(1490),The grocer was invoiced by the florist.,-47.85624694824219,12
tensor(1491),The florist was invoiced by the grocer.,-48.00804138183594,12
tensor(1492),The claims adjuster harassed the retailer.,-61.06245040893555,8
tensor(1493),The retailer harassed the claims adjuster.,-49.6771125793457,8
tensor(1494),The retailer was harassed by the claims adjuster.,-52.02138137817383,10
tensor(1495),The claims adjuster was harassed by the retailer.,-59.89994812011719,10
tensor(1496),The ex-wife punched the girlfriend.,-39.78752517700195,8
tensor(1497),The girlfriend punched the ex-wife.,-39.58830642700195,8
tensor(1498),The girlfriend was punched by the ex-wife.,-42.09904479980469,10
tensor(1499),The ex-wife was punched by the girlfriend.,-42.51203918457031,10
tensor(1500),The defender blamed the goalkeeper.,-34.91205978393555,6
tensor(1501),The goalkeeper blamed the defender.,-34.18598937988281,6
tensor(1502),The goalkeeper was blamed by the defender.,-39.89811706542969,8
tensor(1503),The defender was blamed by the goalkeeper.,-40.192909240722656,8
tensor(1504),The geologist reassured the excavator.,-46.71263122558594,8
tensor(1505),The excavator reassured the geologist.,-46.30613708496094,8
tensor(1506),The excavator was reassured by the geologist.,-46.98590850830078,10
tensor(1507),The geologist was reassured by the excavator.,-45.999629974365234,10
tensor(1508),The physicist nagged the mathematician.,-41.30040740966797,7
tensor(1509),The mathematician nagged the physicist.,-40.08439254760742,7
tensor(1510),The mathematician was nagged by the physicist.,-46.373207092285156,9
tensor(1511),The physicist was nagged by the mathematician.,-45.23405456542969,9
tensor(1512),The employee watched the embezzler.,-42.50468444824219,9
tensor(1513),The embezzler watched the employee.,-45.72172546386719,9
tensor(1514),The embezzler was watched by the employee.,-48.6385498046875,11
tensor(1515),The employee was watched by the embezzler.,-45.666019439697266,11
tensor(1516),The programmer distrusted the volunteer.,-43.311737060546875,8
tensor(1517),The volunteer distrusted the programmer.,-43.65554428100586,8
tensor(1518),The volunteer was distrusted by the programmer.,-50.256778717041016,10
tensor(1519),The programmer was distrusted by the volunteer.,-48.564598083496094,10
tensor(1520),The interviewer befriended the chairman.,-40.22074890136719,7
tensor(1521),The chairman befriended the interviewer.,-43.26925277709961,7
tensor(1522),The chairman was befriended by the interviewer.,-46.33257293701172,9
tensor(1523),The interviewer was befriended by the chairman.,-43.59015655517578,9
tensor(1524),The cinematographer favored the movie star.,-45.031551361083984,9
tensor(1525),The movie star favored the cinematographer.,-44.199058532714844,9
tensor(1526),The movie star was favored by the cinematographer.,-48.27211380004883,11
tensor(1527),The cinematographer was favored by the movie star.,-45.05149459838867,11
tensor(1528),The hockey player aggravated the skater.,-47.32512283325195,8
tensor(1529),The skater aggravated the hockey player.,-48.0739631652832,8
tensor(1530),The skater was aggravated by the hockey player.,-47.79375457763672,10
tensor(1531),The hockey player was aggravated by the skater.,-46.159725189208984,10
tensor(1532),The bricklayer outraged the crane operator.,-50.61468505859375,8
tensor(1533),The crane operator outraged the bricklayer.,-49.596012115478516,8
tensor(1534),The crane operator was outraged by the bricklayer.,-52.06843566894531,10
tensor(1535),The bricklayer was outraged by the crane operator.,-48.78098678588867,10
tensor(1536),The candidate approved the nominee.,-34.445228576660156,6
tensor(1537),The nominee approved the candidate.,-36.584922790527344,6
tensor(1538),The nominee was approved by the candidate.,-40.46586227416992,8
tensor(1539),The candidate was approved by the nominee.,-39.57622528076172,8
tensor(1540),The entomologist disparaged the biologist.,-44.328914642333984,9
tensor(1541),The biologist disparaged the entomologist.,-43.423484802246094,9
tensor(1542),The biologist was disparaged by the entomologist.,-46.235477447509766,11
tensor(1543),The entomologist was disparaged by the biologist.,-44.87993621826172,11
tensor(1544),The hypochondriac hounded the medic.,-47.5294189453125,10
tensor(1545),The medic hounded the hypochondriac.,-46.363033294677734,10
tensor(1546),The medic was hounded by the hypochondriac.,-49.5691032409668,12
tensor(1547),The hypochondriac was hounded by the medic.,-47.51432418823242,12
tensor(1548),The chemist suspected the pharmacist.,-39.25497055053711,7
tensor(1549),The pharmacist suspected the chemist.,-45.42353057861328,7
tensor(1550),The pharmacist was suspected by the chemist.,-43.85641098022461,9
tensor(1551),The chemist was suspected by the pharmacist.,-44.094181060791016,9
tensor(1552),The litigator begged the citizen.,-48.111270904541016,7
tensor(1553),The citizen begged the litigator.,-43.642127990722656,7
tensor(1554),The citizen was begged by the litigator.,-51.86915588378906,9
tensor(1555),The litigator was begged by the citizen.,-50.46180725097656,9
tensor(1556),The plumber devastated the foreman.,-47.43865203857422,8
tensor(1557),The foreman devastated the plumber.,-45.65690612792969,8
tensor(1558),The foreman was devastated by the plumber.,-47.327056884765625,10
tensor(1559),The plumber was devastated by the foreman.,-46.26612091064453,10
tensor(1560),The sergeant identified the sniper.,-38.378578186035156,6
tensor(1561),The sniper identified the sergeant.,-42.097564697265625,6
tensor(1562),The sniper was identified by the sergeant.,-38.4301872253418,8
tensor(1563),The sergeant was identified by the sniper.,-40.75520706176758,8
