sentence id,sentence,PLL score,nr. of tokens
tensor(1342),The girl was spanked by the au pair.,-41.586936950683594,10
tensor(1343),The au pair was spanked by the girl.,-42.82522201538086,10
tensor(1344),The TV station head promoted the newsagent.,-58.76702880859375,9
tensor(1345),The newsagent promoted the TV station head.,-59.55476379394531,9
tensor(1346),The newsagent was promoted by the TV station head.,-58.785587310791016,11
tensor(1347),The TV station head was promoted by the newsagent.,-58.02020263671875,11
tensor(1348),The policewoman handcuffed the offender.,-38.244468688964844,8
tensor(1349),The offender handcuffed the policewoman.,-41.543277740478516,8
tensor(1350),The offender was handcuffed by the policewoman.,-40.47223663330078,10
tensor(1351),The policewoman was handcuffed by the offender.,-40.76978302001953,10
tensor(1352),The anthropologist studied the tribesman.,-44.184112548828125,8
tensor(1353),The tribesman studied the anthropologist.,-44.792884826660156,8
tensor(1354),The tribesman was studied by the anthropologist.,-46.44181442260742,10
tensor(1355),The anthropologist was studied by the tribesman.,-48.917240142822266,10
tensor(1356),The police chief rewarded the firefighter.,-42.16790008544922,7
tensor(1357),The firefighter rewarded the police chief.,-43.14937210083008,7
tensor(1358),The firefighter was rewarded by the police chief.,-40.138980865478516,9
tensor(1359),The police chief was rewarded by the firefighter.,-42.48271560668945,9
tensor(1360),The miscreant kidnapped the beneficiary.,-44.59010314941406,8
tensor(1361),The beneficiary kidnapped the miscreant.,-48.36266326904297,8
tensor(1362),The beneficiary was kidnapped by the miscreant.,-45.28752517700195,10
tensor(1363),The miscreant was kidnapped by the beneficiary.,-49.366981506347656,10
tensor(1364),The social worker comforted the abused woman.,-41.176666259765625,9
tensor(1365),The abused woman comforted the social worker.,-44.722816467285156,9
tensor(1366),The abused woman was comforted by the social worker.,-42.440574645996094,11
tensor(1367),The social worker was comforted by the abused woman.,-49.50737762451172,11
tensor(1368),The neuroscientist overwhelmed the lab assistant.,-43.7698860168457,9
tensor(1369),The lab assistant overwhelmed the neuroscientist.,-43.10245895385742,9
tensor(1370),The lab assistant was overwhelmed by the neuroscientist.,-48.24015426635742,11
tensor(1371),The neuroscientist was overwhelmed by the lab assistant.,-50.23582077026367,11
tensor(1372),The warmonger terrorized the gunsmith.,-52.350486755371094,10
tensor(1373),The gunsmith terrorized the warmonger.,-48.406856536865234,10
tensor(1374),The gunsmith was terrorized by the warmonger.,-48.97633361816406,12
tensor(1375),The warmonger was terrorized by the gunsmith.,-55.52644729614258,12
tensor(1376),The conductor tolerated the violinist.,-42.255245208740234,7
tensor(1377),The violinist tolerated the conductor.,-43.212188720703125,7
tensor(1378),The violinist was tolerated by the conductor.,-44.62535095214844,9
tensor(1379),The conductor was tolerated by the violinist.,-45.575225830078125,9
tensor(1380),The pitcher signaled the hitter.,-36.60709762573242,6
tensor(1381),The hitter signaled the pitcher.,-39.11482238769531,6
tensor(1382),The hitter was signaled by the pitcher.,-40.73027420043945,8
tensor(1383),The pitcher was signaled by the hitter.,-41.740299224853516,8
tensor(1384),The quarterback kissed the cheerleader.,-38.73516082763672,7
tensor(1385),The cheerleader kissed the quarterback.,-34.76906967163086,7
tensor(1386),The cheerleader was kissed by the quarterback.,-38.55910873413086,9
tensor(1387),The quarterback was kissed by the cheerleader.,-41.683326721191406,9
tensor(1388),The camper startled the bear.,-37.9310302734375,7
tensor(1389),The bear startled the camper.,-38.43138885498047,7
tensor(1390),The bear was startled by the camper.,-36.32973861694336,9
tensor(1391),The camper was startled by the bear.,-38.586212158203125,9
tensor(1392),The admiral accompanied the lieutenant.,-38.684871673583984,7
tensor(1393),The lieutenant accompanied the admiral.,-40.13459777832031,7
tensor(1394),The lieutenant was accompanied by the admiral.,-40.9521484375,9
tensor(1395),The admiral was accompanied by the lieutenant.,-36.72426986694336,9
tensor(1396),The tenor loved the soprano.,-40.66254806518555,9
tensor(1397),The soprano loved the tenor.,-39.67756652832031,9
tensor(1398),The soprano was loved by the tenor.,-43.8922004699707,11
tensor(1399),The tenor was loved by the soprano.,-42.94695281982422,11
tensor(1400),The photographer paid the barrister.,-41.225440979003906,7
tensor(1401),The barrister paid the photographer.,-41.689876556396484,7
tensor(1402),The barrister was paid by the photographer.,-42.71489334106445,9
tensor(1403),The photographer was paid by the barrister.,-40.715415954589844,9
tensor(1404),The bachelor intrigued the blonde.,-40.859718322753906,6
tensor(1405),The blonde intrigued the bachelor.,-41.53911590576172,6
tensor(1406),The blonde was intrigued by the bachelor.,-41.53614044189453,8
tensor(1407),The bachelor was intrigued by the blonde.,-38.88383102416992,8
tensor(1408),The football player pursued the socialite.,-46.90217590332031,8
tensor(1409),The socialite pursued the football player.,-48.358306884765625,8
tensor(1410),The socialite was pursued by the football player.,-51.60264587402344,10
tensor(1411),The football player was pursued by the socialite.,-48.52229309082031,10
tensor(1412),The neurologist consulted the geneticist.,-41.27246856689453,8
tensor(1413),The geneticist consulted the neurologist.,-43.212554931640625,8
tensor(1414),The geneticist was consulted by the neurologist.,-44.96473693847656,10
tensor(1415),The neurologist was consulted by the geneticist.,-43.55267333984375,10
tensor(1416),The butcher accused the meatpacker.,-47.235321044921875,8
tensor(1417),The meatpacker accused the butcher.,-44.74871063232422,8
tensor(1418),The meatpacker was accused by the butcher.,-45.78586959838867,10
tensor(1419),The butcher was accused by the meatpacker.,-44.695091247558594,10
tensor(1420),The niece embarrassed the aunt.,-42.07451248168945,6
tensor(1421),The aunt embarrassed the niece.,-41.816707611083984,6
tensor(1422),The aunt was embarrassed by the niece.,-43.801204681396484,8
tensor(1423),The niece was embarrassed by the aunt.,-46.9666633605957,8
tensor(1424),The warlord hailed the mercenary.,-44.622615814208984,7
tensor(1425),The mercenary hailed the warlord.,-44.369110107421875,7
tensor(1426),The mercenary was hailed by the warlord.,-44.36679458618164,9
tensor(1427),The warlord was hailed by the mercenary.,-46.10405731201172,9
tensor(1428),The neighbor snubbed the newcomer.,-38.47641372680664,8
tensor(1429),The newcomer snubbed the neighbor.,-44.93367385864258,8
tensor(1430),The newcomer was snubbed by the neighbor.,-46.755306243896484,10
tensor(1431),The neighbor was snubbed by the newcomer.,-43.31560134887695,10
tensor(1432),The editor overheard the proofreader.,-46.8037223815918,7
tensor(1433),The proofreader overheard the editor.,-46.8059196472168,7
tensor(1434),The proofreader was overheard by the editor.,-47.06117248535156,9
tensor(1435),The editor was overheard by the proofreader.,-46.213890075683594,9
tensor(1436),The communist offended the capitalist.,-39.25099563598633,6
tensor(1437),The capitalist offended the communist.,-39.697021484375,6
tensor(1438),The capitalist was offended by the communist.,-39.80724334716797,8
tensor(1439),The communist was offended by the capitalist.,-42.920448303222656,8
tensor(1440),The curator misinformed the sculptor.,-44.57737731933594,8
tensor(1441),The sculptor misinformed the curator.,-43.99803924560547,8
tensor(1442),The sculptor was misinformed by the curator.,-43.261356353759766,10
tensor(1443),The curator was misinformed by the sculptor.,-43.702392578125,10
tensor(1444),The baker mentioned the miller.,-45.87883377075195,7
tensor(1445),The miller mentioned the baker.,-41.33120346069336,7
tensor(1446),The miller was mentioned by the baker.,-45.73945999145508,9
tensor(1447),The baker was mentioned by the miller.,-48.889068603515625,9
tensor(1448),The pollster shamed the statistician.,-45.798492431640625,9
tensor(1449),The statistician shamed the pollster.,-45.55170440673828,9
tensor(1450),The statistician was shamed by the pollster.,-46.85435485839844,11
tensor(1451),The pollster was shamed by the statistician.,-46.91259002685547,11
tensor(1452),The screenwriter emailed the actor.,-37.755008697509766,7
tensor(1453),The actor emailed the screenwriter.,-36.75076675415039,7
tensor(1454),The actor was emailed by the screenwriter.,-41.86017608642578,9
tensor(1455),The screenwriter was emailed by the actor.,-41.96834182739258,9
tensor(1456),The dermatologist contradicted the pathologist.,-44.173919677734375,8
tensor(1457),The pathologist contradicted the dermatologist.,-43.44978713989258,8
tensor(1458),The pathologist was contradicted by the dermatologist.,-44.55474853515625,10
tensor(1459),The dermatologist was contradicted by the pathologist.,-45.88600540161133,10
tensor(1460),The sharecropper misled the fieldworker.,-51.27659606933594,9
tensor(1461),The fieldworker misled the sharecropper.,-51.96487808227539,9
tensor(1462),The fieldworker was misled by the sharecropper.,-55.48834991455078,11
tensor(1463),The sharecropper was misled by the fieldworker.,-53.96512985229492,11
tensor(1464),The patriot saluted the veteran.,-39.37615966796875,7
tensor(1465),The veteran saluted the patriot.,-40.895713806152344,7
tensor(1466),The veteran was saluted by the patriot.,-47.64426040649414,9
tensor(1467),The patriot was saluted by the veteran.,-43.76922607421875,9
tensor(1468),The welder visited the milkman.,-47.46123504638672,8
tensor(1469),The milkman visited the welder.,-46.83476638793945,8
tensor(1470),The milkman was visited by the welder.,-46.11689376831055,10
tensor(1471),The welder was visited by the milkman.,-45.057762145996094,10
tensor(1472),The teenager mortified the parent.,-44.92448043823242,7
tensor(1473),The parent mortified the teenager.,-44.051517486572266,7
tensor(1474),The parent was mortified by the teenager.,-42.142913818359375,9
tensor(1475),The teenager was mortified by the parent.,-44.20415115356445,9
tensor(1476),The surfer impressed the swimmer.,-41.75157165527344,8
tensor(1477),The swimmer impressed the surfer.,-44.77796173095703,8
tensor(1478),The swimmer was impressed by the surfer.,-42.22576141357422,10
tensor(1479),The surfer was impressed by the swimmer.,-41.23180389404297,10
tensor(1480),The miser antagonized the landlady.,-48.0948371887207,9
tensor(1481),The landlady antagonized the miser.,-45.635650634765625,9
tensor(1482),The landlady was antagonized by the miser.,-49.78850173950195,11
tensor(1483),The miser was antagonized by the landlady.,-48.78227615356445,11
tensor(1484),The infantryman upset the loyalist.,-48.408775329589844,8
tensor(1485),The loyalist upset the infantryman.,-50.03191375732422,8
tensor(1486),The loyalist was upset by the infantryman.,-52.25532913208008,10
tensor(1487),The infantryman was upset by the loyalist.,-49.4265022277832,10
tensor(1488),The florist invoiced the grocer.,-44.82342529296875,10
tensor(1489),The grocer invoiced the florist.,-49.367881774902344,10
tensor(1490),The grocer was invoiced by the florist.,-51.58598327636719,12
tensor(1491),The florist was invoiced by the grocer.,-46.94532012939453,12
tensor(1492),The claims adjuster harassed the retailer.,-55.97050476074219,8
tensor(1493),The retailer harassed the claims adjuster.,-52.12375259399414,8
tensor(1494),The retailer was harassed by the claims adjuster.,-57.6802978515625,10
tensor(1495),The claims adjuster was harassed by the retailer.,-55.061767578125,10
tensor(1496),The ex-wife punched the girlfriend.,-42.65412521362305,8
tensor(1497),The girlfriend punched the ex-wife.,-39.318565368652344,8
tensor(1498),The girlfriend was punched by the ex-wife.,-42.387542724609375,10
tensor(1499),The ex-wife was punched by the girlfriend.,-44.290611267089844,10
tensor(1500),The defender blamed the goalkeeper.,-34.60350036621094,6
tensor(1501),The goalkeeper blamed the defender.,-34.40674591064453,6
tensor(1502),The goalkeeper was blamed by the defender.,-39.18716049194336,8
tensor(1503),The defender was blamed by the goalkeeper.,-39.642112731933594,8
tensor(1504),The geologist reassured the excavator.,-44.54066848754883,8
tensor(1505),The excavator reassured the geologist.,-44.215415954589844,8
tensor(1506),The excavator was reassured by the geologist.,-46.72882080078125,10
tensor(1507),The geologist was reassured by the excavator.,-44.034210205078125,10
tensor(1508),The physicist nagged the mathematician.,-43.038475036621094,7
tensor(1509),The mathematician nagged the physicist.,-44.404090881347656,7
tensor(1510),The mathematician was nagged by the physicist.,-45.96424102783203,9
tensor(1511),The physicist was nagged by the mathematician.,-45.723201751708984,9
tensor(1512),The employee watched the embezzler.,-46.367225646972656,9
tensor(1513),The embezzler watched the employee.,-47.7962646484375,9
tensor(1514),The embezzler was watched by the employee.,-48.63465881347656,11
tensor(1515),The employee was watched by the embezzler.,-46.93073272705078,11
tensor(1516),The programmer distrusted the volunteer.,-46.54587173461914,8
tensor(1517),The volunteer distrusted the programmer.,-48.56867980957031,8
tensor(1518),The volunteer was distrusted by the programmer.,-50.73356246948242,10
tensor(1519),The programmer was distrusted by the volunteer.,-48.294673919677734,10
tensor(1520),The interviewer befriended the chairman.,-40.43052673339844,7
tensor(1521),The chairman befriended the interviewer.,-44.42957305908203,7
tensor(1522),The chairman was befriended by the interviewer.,-46.201961517333984,9
tensor(1523),The interviewer was befriended by the chairman.,-42.28308868408203,9
tensor(1524),The cinematographer favored the movie star.,-44.09192657470703,9
tensor(1525),The movie star favored the cinematographer.,-44.8575439453125,9
tensor(1526),The movie star was favored by the cinematographer.,-47.82975769042969,11
tensor(1527),The cinematographer was favored by the movie star.,-46.382301330566406,11
tensor(1528),The hockey player aggravated the skater.,-47.42852783203125,8
tensor(1529),The skater aggravated the hockey player.,-46.50547790527344,8
tensor(1530),The skater was aggravated by the hockey player.,-45.0202751159668,10
tensor(1531),The hockey player was aggravated by the skater.,-46.81163787841797,10
tensor(1532),The bricklayer outraged the crane operator.,-48.27387237548828,8
tensor(1533),The crane operator outraged the bricklayer.,-48.542579650878906,8
tensor(1534),The crane operator was outraged by the bricklayer.,-49.4810905456543,10
tensor(1535),The bricklayer was outraged by the crane operator.,-47.99349594116211,10
tensor(1536),The candidate approved the nominee.,-34.78334426879883,6
tensor(1537),The nominee approved the candidate.,-35.86479568481445,6
tensor(1538),The nominee was approved by the candidate.,-39.48945236206055,8
tensor(1539),The candidate was approved by the nominee.,-37.02729797363281,8
tensor(1540),The entomologist disparaged the biologist.,-47.98243713378906,9
tensor(1541),The biologist disparaged the entomologist.,-45.38898468017578,9
tensor(1542),The biologist was disparaged by the entomologist.,-47.47089767456055,11
tensor(1543),The entomologist was disparaged by the biologist.,-47.889869689941406,11
tensor(1544),The hypochondriac hounded the medic.,-48.06000518798828,10
tensor(1545),The medic hounded the hypochondriac.,-47.53718948364258,10
tensor(1546),The medic was hounded by the hypochondriac.,-49.75407028198242,12
tensor(1547),The hypochondriac was hounded by the medic.,-47.245849609375,12
tensor(1548),The chemist suspected the pharmacist.,-42.844200134277344,7
tensor(1549),The pharmacist suspected the chemist.,-46.444847106933594,7
tensor(1550),The pharmacist was suspected by the chemist.,-46.134254455566406,9
tensor(1551),The chemist was suspected by the pharmacist.,-47.31639862060547,9
tensor(1552),The litigator begged the citizen.,-50.240596771240234,7
tensor(1553),The citizen begged the litigator.,-47.2779541015625,7
tensor(1554),The citizen was begged by the litigator.,-53.278533935546875,9
tensor(1555),The litigator was begged by the citizen.,-51.588172912597656,9
tensor(1556),The plumber devastated the foreman.,-45.048179626464844,8
tensor(1557),The foreman devastated the plumber.,-45.62060546875,8
tensor(1558),The foreman was devastated by the plumber.,-45.57878112792969,10
tensor(1559),The plumber was devastated by the foreman.,-43.683929443359375,10
tensor(1560),The sergeant identified the sniper.,-37.37783432006836,6
tensor(1561),The sniper identified the sergeant.,-39.64878463745117,6
tensor(1562),The sniper was identified by the sergeant.,-36.70824432373047,8
tensor(1563),The sergeant was identified by the sniper.,-41.71689224243164,8
