sentence id,sentence,PLL score,nr. of tokens
tensor(1342),The girl was spanked by the au pair.,-46.774044036865234,11
tensor(1343),The au pair was spanked by the girl.,-49.29328918457031,11
tensor(1344),The TV station head promoted the newsagent.,-62.349220275878906,10
tensor(1345),The newsagent promoted the TV station head.,-65.87701416015625,10
tensor(1346),The newsagent was promoted by the TV station head.,-65.09205627441406,12
tensor(1347),The TV station head was promoted by the newsagent.,-62.136253356933594,12
tensor(1348),The policewoman handcuffed the offender.,-45.45854187011719,9
tensor(1349),The offender handcuffed the policewoman.,-45.67129135131836,9
tensor(1350),The offender was handcuffed by the policewoman.,-45.76805114746094,11
tensor(1351),The policewoman was handcuffed by the offender.,-48.54520797729492,11
tensor(1352),The anthropologist studied the tribesman.,-50.38771438598633,9
tensor(1353),The tribesman studied the anthropologist.,-51.77638244628906,9
tensor(1354),The tribesman was studied by the anthropologist.,-56.046241760253906,11
tensor(1355),The anthropologist was studied by the tribesman.,-55.22522735595703,11
tensor(1356),The police chief rewarded the firefighter.,-47.76860809326172,8
tensor(1357),The firefighter rewarded the police chief.,-47.22652816772461,8
tensor(1358),The firefighter was rewarded by the police chief.,-47.130306243896484,10
tensor(1359),The police chief was rewarded by the firefighter.,-49.43150329589844,10
tensor(1360),The miscreant kidnapped the beneficiary.,-49.5274658203125,9
tensor(1361),The beneficiary kidnapped the miscreant.,-52.217430114746094,9
tensor(1362),The beneficiary was kidnapped by the miscreant.,-50.39296340942383,11
tensor(1363),The miscreant was kidnapped by the beneficiary.,-53.42828369140625,11
tensor(1364),The social worker comforted the abused woman.,-48.446929931640625,10
tensor(1365),The abused woman comforted the social worker.,-52.13536834716797,10
tensor(1366),The abused woman was comforted by the social worker.,-52.414344787597656,12
tensor(1367),The social worker was comforted by the abused woman.,-56.054622650146484,12
tensor(1368),The neuroscientist overwhelmed the lab assistant.,-54.749122619628906,10
tensor(1369),The lab assistant overwhelmed the neuroscientist.,-54.08637237548828,10
tensor(1370),The lab assistant was overwhelmed by the neuroscientist.,-58.257869720458984,12
tensor(1371),The neuroscientist was overwhelmed by the lab assistant.,-58.60986328125,12
tensor(1372),The warmonger terrorized the gunsmith.,-59.278377532958984,11
tensor(1373),The gunsmith terrorized the warmonger.,-53.62530517578125,11
tensor(1374),The gunsmith was terrorized by the warmonger.,-53.335689544677734,13
tensor(1375),The warmonger was terrorized by the gunsmith.,-57.80791473388672,13
tensor(1376),The conductor tolerated the violinist.,-50.38193893432617,8
tensor(1377),The violinist tolerated the conductor.,-48.833587646484375,8
tensor(1378),The violinist was tolerated by the conductor.,-48.881011962890625,10
tensor(1379),The conductor was tolerated by the violinist.,-52.20152282714844,10
tensor(1380),The pitcher signaled the hitter.,-42.884735107421875,7
tensor(1381),The hitter signaled the pitcher.,-44.78816223144531,7
tensor(1382),The hitter was signaled by the pitcher.,-46.948917388916016,9
tensor(1383),The pitcher was signaled by the hitter.,-46.28123474121094,9
tensor(1384),The quarterback kissed the cheerleader.,-42.738033294677734,8
tensor(1385),The cheerleader kissed the quarterback.,-40.96644592285156,8
tensor(1386),The cheerleader was kissed by the quarterback.,-44.17076873779297,10
tensor(1387),The quarterback was kissed by the cheerleader.,-45.93851089477539,10
tensor(1388),The camper startled the bear.,-43.656837463378906,8
tensor(1389),The bear startled the camper.,-42.50017166137695,8
tensor(1390),The bear was startled by the camper.,-43.633636474609375,10
tensor(1391),The camper was startled by the bear.,-45.36537551879883,10
tensor(1392),The admiral accompanied the lieutenant.,-46.99361038208008,8
tensor(1393),The lieutenant accompanied the admiral.,-45.904762268066406,8
tensor(1394),The lieutenant was accompanied by the admiral.,-44.72967529296875,10
tensor(1395),The admiral was accompanied by the lieutenant.,-44.421417236328125,10
tensor(1396),The tenor loved the soprano.,-45.76872634887695,10
tensor(1397),The soprano loved the tenor.,-46.00115203857422,10
tensor(1398),The soprano was loved by the tenor.,-49.097084045410156,12
tensor(1399),The tenor was loved by the soprano.,-48.314449310302734,12
tensor(1400),The photographer paid the barrister.,-45.41893768310547,8
tensor(1401),The barrister paid the photographer.,-46.92365646362305,8
tensor(1402),The barrister was paid by the photographer.,-48.75053405761719,10
tensor(1403),The photographer was paid by the barrister.,-45.87637710571289,10
tensor(1404),The bachelor intrigued the blonde.,-49.1092529296875,7
tensor(1405),The blonde intrigued the bachelor.,-47.936561584472656,7
tensor(1406),The blonde was intrigued by the bachelor.,-46.63446044921875,9
tensor(1407),The bachelor was intrigued by the blonde.,-48.67631912231445,9
tensor(1408),The football player pursued the socialite.,-54.379920959472656,9
tensor(1409),The socialite pursued the football player.,-52.96575927734375,9
tensor(1410),The socialite was pursued by the football player.,-57.80678939819336,11
tensor(1411),The football player was pursued by the socialite.,-54.82097625732422,11
tensor(1412),The neurologist consulted the geneticist.,-44.371009826660156,9
tensor(1413),The geneticist consulted the neurologist.,-46.011592864990234,9
tensor(1414),The geneticist was consulted by the neurologist.,-48.485557556152344,11
tensor(1415),The neurologist was consulted by the geneticist.,-47.98887252807617,11
tensor(1416),The butcher accused the meatpacker.,-54.26600646972656,9
tensor(1417),The meatpacker accused the butcher.,-57.81170654296875,9
tensor(1418),The meatpacker was accused by the butcher.,-54.92276382446289,11
tensor(1419),The butcher was accused by the meatpacker.,-53.329498291015625,11
tensor(1420),The niece embarrassed the aunt.,-45.18225860595703,7
tensor(1421),The aunt embarrassed the niece.,-45.98462677001953,7
tensor(1422),The aunt was embarrassed by the niece.,-46.157318115234375,9
tensor(1423),The niece was embarrassed by the aunt.,-46.1209716796875,9
tensor(1424),The warlord hailed the mercenary.,-52.29581832885742,8
tensor(1425),The mercenary hailed the warlord.,-48.51171875,8
tensor(1426),The mercenary was hailed by the warlord.,-50.629920959472656,10
tensor(1427),The warlord was hailed by the mercenary.,-54.78548049926758,10
tensor(1428),The neighbor snubbed the newcomer.,-48.62228775024414,9
tensor(1429),The newcomer snubbed the neighbor.,-51.94658660888672,9
tensor(1430),The newcomer was snubbed by the neighbor.,-54.20972442626953,11
tensor(1431),The neighbor was snubbed by the newcomer.,-52.24875259399414,11
tensor(1432),The editor overheard the proofreader.,-50.58774948120117,8
tensor(1433),The proofreader overheard the editor.,-54.145328521728516,8
tensor(1434),The proofreader was overheard by the editor.,-54.70402145385742,10
tensor(1435),The editor was overheard by the proofreader.,-52.41347122192383,10
tensor(1436),The communist offended the capitalist.,-44.96550750732422,7
tensor(1437),The capitalist offended the communist.,-45.421382904052734,7
tensor(1438),The capitalist was offended by the communist.,-45.480377197265625,9
tensor(1439),The communist was offended by the capitalist.,-45.9733772277832,9
tensor(1440),The curator misinformed the sculptor.,-48.779884338378906,9
tensor(1441),The sculptor misinformed the curator.,-50.30451965332031,9
tensor(1442),The sculptor was misinformed by the curator.,-50.61193084716797,11
tensor(1443),The curator was misinformed by the sculptor.,-49.83315658569336,11
tensor(1444),The baker mentioned the miller.,-45.519649505615234,8
tensor(1445),The miller mentioned the baker.,-47.95762634277344,8
tensor(1446),The miller was mentioned by the baker.,-49.8707160949707,10
tensor(1447),The baker was mentioned by the miller.,-49.730079650878906,10
tensor(1448),The pollster shamed the statistician.,-51.82948303222656,10
tensor(1449),The statistician shamed the pollster.,-49.627933502197266,10
tensor(1450),The statistician was shamed by the pollster.,-51.82765197753906,12
tensor(1451),The pollster was shamed by the statistician.,-54.233245849609375,12
tensor(1452),The screenwriter emailed the actor.,-46.006507873535156,8
tensor(1453),The actor emailed the screenwriter.,-43.98453903198242,8
tensor(1454),The actor was emailed by the screenwriter.,-47.72561264038086,10
tensor(1455),The screenwriter was emailed by the actor.,-50.849327087402344,10
tensor(1456),The dermatologist contradicted the pathologist.,-48.67217254638672,9
tensor(1457),The pathologist contradicted the dermatologist.,-47.94763946533203,9
tensor(1458),The pathologist was contradicted by the dermatologist.,-48.6080322265625,11
tensor(1459),The dermatologist was contradicted by the pathologist.,-50.27029800415039,11
tensor(1460),The sharecropper misled the fieldworker.,-63.06435012817383,10
tensor(1461),The fieldworker misled the sharecropper.,-66.91078186035156,10
tensor(1462),The fieldworker was misled by the sharecropper.,-68.48822784423828,12
tensor(1463),The sharecropper was misled by the fieldworker.,-65.95668029785156,12
tensor(1464),The patriot saluted the veteran.,-49.11195755004883,8
tensor(1465),The veteran saluted the patriot.,-48.9394645690918,8
tensor(1466),The veteran was saluted by the patriot.,-52.111915588378906,10
tensor(1467),The patriot was saluted by the veteran.,-51.29792404174805,10
tensor(1468),The welder visited the milkman.,-51.40161895751953,9
tensor(1469),The milkman visited the welder.,-48.16115188598633,9
tensor(1470),The milkman was visited by the welder.,-51.6453971862793,11
tensor(1471),The welder was visited by the milkman.,-53.069644927978516,11
tensor(1472),The teenager mortified the parent.,-44.00922775268555,8
tensor(1473),The parent mortified the teenager.,-44.45646667480469,8
tensor(1474),The parent was mortified by the teenager.,-44.71999740600586,10
tensor(1475),The teenager was mortified by the parent.,-47.33333206176758,10
tensor(1476),The surfer impressed the swimmer.,-46.631141662597656,9
tensor(1477),The swimmer impressed the surfer.,-48.84845733642578,9
tensor(1478),The swimmer was impressed by the surfer.,-50.51795959472656,11
tensor(1479),The surfer was impressed by the swimmer.,-46.53742218017578,11
tensor(1480),The miser antagonized the landlady.,-56.30130386352539,10
tensor(1481),The landlady antagonized the miser.,-55.100868225097656,10
tensor(1482),The landlady was antagonized by the miser.,-57.258663177490234,12
tensor(1483),The miser was antagonized by the landlady.,-56.721527099609375,12
tensor(1484),The infantryman upset the loyalist.,-52.798736572265625,9
tensor(1485),The loyalist upset the infantryman.,-54.63401412963867,9
tensor(1486),The loyalist was upset by the infantryman.,-56.38496398925781,11
tensor(1487),The infantryman was upset by the loyalist.,-57.85962677001953,11
tensor(1488),The florist invoiced the grocer.,-55.43149185180664,11
tensor(1489),The grocer invoiced the florist.,-58.232269287109375,11
tensor(1490),The grocer was invoiced by the florist.,-58.855403900146484,13
tensor(1491),The florist was invoiced by the grocer.,-53.745094299316406,13
tensor(1492),The claims adjuster harassed the retailer.,-63.76043701171875,9
tensor(1493),The retailer harassed the claims adjuster.,-59.151466369628906,9
tensor(1494),The retailer was harassed by the claims adjuster.,-60.633148193359375,11
tensor(1495),The claims adjuster was harassed by the retailer.,-63.494361877441406,11
tensor(1496),The ex-wife punched the girlfriend.,-44.075496673583984,9
tensor(1497),The girlfriend punched the ex-wife.,-44.29411315917969,9
tensor(1498),The girlfriend was punched by the ex-wife.,-47.76510238647461,11
tensor(1499),The ex-wife was punched by the girlfriend.,-47.890743255615234,11
tensor(1500),The defender blamed the goalkeeper.,-41.534786224365234,7
tensor(1501),The goalkeeper blamed the defender.,-41.56501007080078,7
tensor(1502),The goalkeeper was blamed by the defender.,-46.42093276977539,9
tensor(1503),The defender was blamed by the goalkeeper.,-48.14404296875,9
tensor(1504),The geologist reassured the excavator.,-54.181785583496094,9
tensor(1505),The excavator reassured the geologist.,-51.90593719482422,9
tensor(1506),The excavator was reassured by the geologist.,-53.03020477294922,11
tensor(1507),The geologist was reassured by the excavator.,-53.27952194213867,11
tensor(1508),The physicist nagged the mathematician.,-51.542816162109375,8
tensor(1509),The mathematician nagged the physicist.,-49.80255889892578,8
tensor(1510),The mathematician was nagged by the physicist.,-52.83391189575195,10
tensor(1511),The physicist was nagged by the mathematician.,-54.0711669921875,10
tensor(1512),The employee watched the embezzler.,-53.39752197265625,10
tensor(1513),The embezzler watched the employee.,-55.12761306762695,10
tensor(1514),The embezzler was watched by the employee.,-53.707279205322266,12
tensor(1515),The employee was watched by the embezzler.,-52.13431930541992,12
tensor(1516),The programmer distrusted the volunteer.,-50.34422302246094,9
tensor(1517),The volunteer distrusted the programmer.,-52.70252227783203,9
tensor(1518),The volunteer was distrusted by the programmer.,-53.657798767089844,11
tensor(1519),The programmer was distrusted by the volunteer.,-53.54925537109375,11
tensor(1520),The interviewer befriended the chairman.,-47.438961029052734,8
tensor(1521),The chairman befriended the interviewer.,-48.71041488647461,8
tensor(1522),The chairman was befriended by the interviewer.,-49.79957962036133,10
tensor(1523),The interviewer was befriended by the chairman.,-49.615264892578125,10
tensor(1524),The cinematographer favored the movie star.,-52.009769439697266,10
tensor(1525),The movie star favored the cinematographer.,-51.705955505371094,10
tensor(1526),The movie star was favored by the cinematographer.,-54.3327751159668,12
tensor(1527),The cinematographer was favored by the movie star.,-51.512020111083984,12
tensor(1528),The hockey player aggravated the skater.,-52.205711364746094,9
tensor(1529),The skater aggravated the hockey player.,-54.19224166870117,9
tensor(1530),The skater was aggravated by the hockey player.,-55.17608642578125,11
tensor(1531),The hockey player was aggravated by the skater.,-51.938934326171875,11
tensor(1532),The bricklayer outraged the crane operator.,-58.980674743652344,9
tensor(1533),The crane operator outraged the bricklayer.,-57.57447814941406,9
tensor(1534),The crane operator was outraged by the bricklayer.,-59.603214263916016,11
tensor(1535),The bricklayer was outraged by the crane operator.,-59.31010437011719,11
tensor(1536),The candidate approved the nominee.,-42.00931930541992,7
tensor(1537),The nominee approved the candidate.,-42.55842208862305,7
tensor(1538),The nominee was approved by the candidate.,-46.27620315551758,9
tensor(1539),The candidate was approved by the nominee.,-44.578346252441406,9
tensor(1540),The entomologist disparaged the biologist.,-51.97504425048828,10
tensor(1541),The biologist disparaged the entomologist.,-51.81779479980469,10
tensor(1542),The biologist was disparaged by the entomologist.,-54.04984664916992,12
tensor(1543),The entomologist was disparaged by the biologist.,-53.48699951171875,12
tensor(1544),The hypochondriac hounded the medic.,-55.16972351074219,11
tensor(1545),The medic hounded the hypochondriac.,-54.70985412597656,11
tensor(1546),The medic was hounded by the hypochondriac.,-54.099056243896484,13
tensor(1547),The hypochondriac was hounded by the medic.,-53.76057815551758,13
tensor(1548),The chemist suspected the pharmacist.,-50.98209762573242,8
tensor(1549),The pharmacist suspected the chemist.,-48.90568542480469,8
tensor(1550),The pharmacist was suspected by the chemist.,-52.56149673461914,10
tensor(1551),The chemist was suspected by the pharmacist.,-51.58824920654297,10
tensor(1552),The litigator begged the citizen.,-55.244075775146484,8
tensor(1553),The citizen begged the litigator.,-56.20164489746094,8
tensor(1554),The citizen was begged by the litigator.,-61.009552001953125,10
tensor(1555),The litigator was begged by the citizen.,-58.30561447143555,10
tensor(1556),The plumber devastated the foreman.,-49.426902770996094,9
tensor(1557),The foreman devastated the plumber.,-52.507144927978516,9
tensor(1558),The foreman was devastated by the plumber.,-51.99415969848633,11
tensor(1559),The plumber was devastated by the foreman.,-50.1787223815918,11
tensor(1560),The sergeant identified the sniper.,-41.493934631347656,7
tensor(1561),The sniper identified the sergeant.,-46.90681076049805,7
tensor(1562),The sniper was identified by the sergeant.,-46.74802780151367,9
tensor(1563),The sergeant was identified by the sniper.,-47.27751159667969,9
